iter	Passed	Remaining
3356	2754	5451
3357	2755	5450
3358	2756	5449
3359	2757	5449
3360	2758	5448
3361	2759	5447
3362	2759	5446
3363	2760	5446
3364	2761	5445
3365	2762	5444
3366	2763	5443
3367	2764	5443
3368	2765	5442
3369	2765	5441
3370	2766	5440
3371	2767	5439
3372	2768	5439
3373	2769	5438
3374	2770	5437
3375	2770	5436
3376	2771	5436
3377	2772	5435
3378	2773	5434
3379	2774	5433
3380	2775	5433
3381	2776	5432
3382	2776	5431
3383	2777	5430
3384	2778	5429
3385	2779	5429
3386	2780	5428
3387	2781	5427
3388	2781	5426
3389	2782	5425
3390	2783	5425
3391	2784	5424
3392	2785	5423
3393	2786	5422
3394	2786	5421
3395	2787	5421
3396	2788	5420
3397	2789	5419
3398	2790	5418
3399	2791	5417
3400	2791	5417
3401	2792	5416
3402	2793	5415
3403	2794	5414
3404	2795	5413
3405	2796	5413
3406	2796	5412
3407	2797	5411
3408	2798	5410
3409	2799	5410
3410	2800	5409
3411	2801	5408
3412	2802	5407
3413	2802	5407
3414	2803	5406
3415	2804	5405
3416	2805	5404
3417	2806	5403
3418	2807	5403
3419	2807	5402
3420	2808	5401
3421	2809	5400
3422	2810	5399
3423	2811	5399
3424	2812	5398
3425	2812	5397
3426	2813	5396
3427	2814	5395
3428	2815	5395
3429	2816	5394
3430	2817	5393
3431	2817	5392
3432	2818	5391
3433	2819	5391
3434	2820	5390
3435	2821	5389
3436	2822	5388
3437	2822	5387
3438	2823	5387
3439	2824	5386
3440	2825	5385
3441	2826	5384
3442	2827	5384
3443	2827	5383
3444	2828	5382
3445	2829	5381
3446	2830	5380
3447	2831	5380
3448	2832	5379
3449	2832	5378
3450	2833	5377
3451	2834	5376
3452	2835	5376
3453	2836	5375
3454	2837	5374
3455	2837	5373
3456	2838	5372
3457	2839	5372
3458	2840	5371
3459	2841	5370
3460	2842	5369
3461	2842	5368
3462	2843	5368
3463	2844	5367
3464	2845	5366
3465	2846	5365
3466	2847	5365
3467	2848	5364
3468	2848	5363
3469	2849	5362
3470	2850	5361
3471	2851	5361
3472	2852	5360
3473	2853	5359
3474	2853	5358
3475	2854	5357
3476	2855	5357
3477	2856	5356
3478	2857	5355
3479	2858	5354
3480	2858	5354
3481	2859	5353
3482	2860	5352
3483	2861	5352
3484	2862	5351
3485	2863	5350
3486	2864	5349
3487	2865	5349
3488	2865	5348
3489	2866	5347
3490	2867	5346
3491	2868	5345
3492	2869	5344
3493	2870	5344
3494	2870	5343
3495	2871	5342
3496	2872	5341
3497	2873	5341
3498	2874	5340
3499	2875	5339
3500	2876	5338
3501	2876	5338
3502	2877	5337
3503	2878	5336
3504	2879	5335
3505	2880	5334
3506	2880	5333
3507	2881	5333
3508	2882	5332
3509	2883	5331
3510	2884	5330
3511	2885	5329
3512	2885	5329
3513	2886	5328
3514	2887	5327
3515	2888	5326
3516	2889	5325
3517	2890	5325
3518	2890	5324
3519	2891	5323
3520	2892	5322
3521	2893	5321
3522	2894	5321
3523	2895	5320
3524	2895	5319
3525	2896	5318
3526	2897	5317
3527	2898	5317
3528	2899	5316
3529	2900	5315
3530	2901	5314
3531	2901	5314
3532	2902	5313
3533	2903	5312
3534	2904	5311
3535	2905	5311
3536	2906	5310
3537	2906	5309
3538	2907	5308
3539	2908	5307
3540	2909	5307
3541	2910	5306
3542	2911	5305
3543	2912	5304
3544	2912	5304
3545	2913	5303
3546	2914	5302
3547	2915	5301
3548	2916	5300
3549	2917	5300
3550	2917	5299
3551	2918	5298
3552	2919	5297
3553	2920	5296
3554	2921	5296
3555	2922	5295
3556	2922	5294
3557	2923	5293
3558	2924	5292
3559	2925	5292
3560	2926	5291
3561	2927	5290
3562	2927	5289
3563	2928	5288
3564	2929	5287
3565	2930	5287
3566	2931	5286
3567	2931	5285
3568	2932	5284
3569	2933	5283
3570	2934	5283
3571	2935	5282
3572	2936	5281
3573	2937	5280
3574	2937	5279
3575	2938	5279
3576	2939	5278
3577	2940	5277
3578	2941	5276
3579	2942	5276
3580	2943	5275
3581	2944	5275
3582	2944	5274
3583	2945	5273
3584	2946	5272
3585	2947	5271
3586	2948	5270
3587	2949	5270
3588	2949	5269
3589	2950	5268
3590	2951	5267
3591	2952	5266
3592	2953	5265
3593	2953	5265
3594	2954	5264
3595	2955	5263
3596	2956	5262
3597	2957	5261
3598	2958	5261
3599	2958	5260
3600	2959	5259
3601	2960	5258
3602	2961	5257
3603	2962	5257
3604	2963	5256
3605	2963	5255
3606	2964	5254
3607	2965	5253
3608	2966	5252
3609	2967	5252
3610	2968	5251
3611	2968	5250
3612	2969	5249
3613	2970	5248
3614	2971	5248
3615	2972	5247
3616	2973	5246
3617	2973	5245
3618	2974	5244
3619	2975	5244
3620	2976	5243
3621	2977	5242
3622	2977	5241
3623	2978	5240
3624	2979	5239
3625	2980	5239
3626	2981	5238
3627	2982	5237
3628	2982	5236
3629	2983	5235
3630	2984	5235
3631	2985	5234
3632	2986	5233
3633	2987	5232
3634	2987	5231
3635	2988	5231
3636	2989	5230
3637	2990	5229
3638	2991	5228
3639	2992	5227
3640	2992	5227
3641	2993	5226
3642	2994	5225
3643	2995	5224
3644	2996	5223
3645	2997	5222
3646	2997	5222
3647	2998	5221
3648	2999	5220
3649	3000	5219
3650	3001	5219
3651	3002	5218
3652	3002	5217
3653	3003	5216
3654	3004	5215
3655	3005	5215
3656	3006	5214
3657	3007	5213
3658	3007	5212
3659	3008	5211
3660	3009	5211
3661	3010	5210
3662	3011	5209
3663	3012	5208
3664	3012	5207
3665	3013	5207
3666	3014	5206
3667	3015	5205
3668	3016	5204
3669	3017	5203
3670	3017	5203
3671	3018	5202
3672	3019	5201
3673	3020	5200
3674	3021	5199
3675	3022	5198
3676	3022	5198
3677	3023	5197
3678	3024	5196
3679	3025	5195
3680	3026	5194
3681	3026	5193
3682	3027	5193
3683	3028	5192
3684	3029	5191
3685	3030	5190
3686	3031	5189
3687	3031	5189
3688	3032	5188
3689	3033	5187
3690	3034	5186
3691	3035	5185
3692	3036	5185
3693	3036	5184
3694	3037	5183
3695	3038	5182
3696	3039	5181
3697	3040	5181
3698	3041	5180
3699	3041	5179
3700	3042	5178
3701	3043	5177
3702	3044	5177
3703	3045	5176
3704	3046	5175
3705	3046	5174
3706	3047	5173
3707	3048	5173
3708	3049	5172
3709	3050	5171
3710	3051	5170
3711	3051	5169
3712	3052	5169
3713	3053	5168
3714	3054	5167
3715	3055	5166
3716	3056	5165
3717	3057	5165
3718	3057	5164
3719	3058	5163
3720	3059	5162
3721	3060	5162
3722	3061	5161
3723	3062	5160
3724	3063	5159
3725	3063	5159
3726	3064	5158
3727	3065	5157
3728	3066	5156
3729	3067	5155
3730	3067	5154
3731	3068	5154
3732	3069	5153
3733	3070	5152
3734	3071	5151
3735	3072	5150
3736	3072	5150
3737	3073	5149
3738	3074	5148
3739	3075	5147
3740	3076	5146
3741	3077	5146
3742	3077	5145
3743	3078	5144
3744	3079	5143
3745	3080	5142
3746	3081	5141
3747	3082	5141
3748	3082	5140
3749	3083	5139
3750	3084	5138
3751	3085	5137
3752	3086	5137
3753	3087	5136
3754	3087	5135
3755	3088	5134
3756	3089	5133
3757	3090	5133
3758	3091	5132
3759	3092	5131
3760	3093	5130
3761	3093	5130
3762	3094	5129
3763	3095	5128
3764	3096	5127
3765	3097	5126
3766	3097	5126
3767	3098	5125
3768	3099	5124
3769	3100	5123
3770	3101	5122
3771	3102	5121
3772	3102	5121
3773	3103	5120
3774	3104	5119
3775	3105	5118
3776	3106	5117
3777	3107	5117
3778	3107	5116
3779	3108	5115
3780	3109	5114
3781	3110	5113
3782	3111	5113
3783	3112	5112
3784	3112	5111
3785	3113	5110
3786	3114	5109
3787	3115	5109
3788	3116	5108
3789	3117	5107
3790	3117	5106
3791	3118	5105
3792	3119	5104
3793	3120	5104
3794	3121	5103
3795	3122	5102
3796	3122	5101
3797	3123	5100
3798	3124	5100
3799	3125	5099
3800	3126	5098
3801	3126	5097
3802	3127	5096
3803	3128	5095
3804	3129	5095
3805	3130	5094
3806	3131	5093
3807	3131	5092
3808	3132	5091
3809	3133	5090
3810	3134	5090
3811	3135	5089
3812	3136	5088
3813	3136	5087
3814	3137	5087
3815	3138	5086
3816	3139	5085
3817	3140	5084
3818	3141	5083
3819	3141	5083
3820	3142	5082
3821	3143	5081
3822	3144	5080
3823	3145	5079
3824	3146	5079
3825	3146	5078
3826	3147	5077
3827	3148	5076
3828	3149	5075
3829	3150	5074
3830	3151	5074
3831	3151	5073
3832	3152	5072
3833	3153	5071
3834	3154	5071
3835	3155	5070
3836	3156	5069
3837	3156	5068
3838	3157	5067
3839	3158	5066
3840	3159	5066
3841	3160	5065
3842	3161	5064
3843	3161	5063
3844	3162	5062
3845	3163	5061
3846	3164	5061
3847	3165	5060
3848	3165	5059
3849	3166	5058
3850	3167	5057
3851	3168	5057
3852	3169	5056
3853	3170	5055
3854	3170	5054
3855	3171	5053
3856	3172	5052
3857	3173	5052
3858	3174	5051
3859	3175	5050
3860	3175	5049
3861	3176	5048
3862	3177	5047
3863	3178	5047
3864	3179	5046
3865	3179	5045
3866	3180	5044
3867	3181	5043
3868	3182	5043
3869	3183	5042
3870	3184	5041
3871	3184	5040
3872	3185	5039
3873	3186	5039
3874	3187	5038
3875	3188	5037
3876	3189	5036
3877	3189	5035
3878	3190	5035
3879	3191	5034
3880	3192	5033
3881	3193	5032
3882	3194	5031
3883	3195	5031
3884	3195	5030
3885	3196	5029
3886	3197	5028
3887	3198	5027
3888	3199	5027
3889	3199	5026
3890	3200	5025
3891	3201	5024
3892	3202	5023
3893	3203	5022
3894	3204	5022
3895	3204	5021
3896	3205	5020
3897	3206	5019
3898	3207	5018
3899	3208	5018
3900	3209	5017
3901	3210	5016
3902	3210	5015
3903	3211	5014
3904	3212	5014
3905	3213	5013
3906	3214	5012
3907	3214	5011
3908	3215	5010
3909	3216	5010
3910	3217	5009
3911	3218	5008
3912	3219	5007
3913	3219	5006
3914	3220	5006
3915	3221	5005
3916	3222	5004
3917	3223	5003
3918	3224	5002
3919	3224	5001
3920	3225	5001
3921	3226	5000
3922	3227	4999
3923	3228	4998
3924	3229	4997
3925	3229	4996
3926	3230	4996
3927	3231	4995
3928	3232	4994
3929	3233	4993
3930	3234	4993
3931	3234	4992
3932	3235	4991
3933	3236	4990
3934	3237	4989
3935	3238	4989
3936	3239	4988
3937	3240	4987
3938	3240	4986
3939	3241	4985
3940	3242	4985
3941	3243	4984
3942	3244	4983
3943	3244	4982
3944	3245	4981
3945	3246	4980
3946	3247	4980
3947	3248	4979
3948	3249	4978
3949	3249	4977
3950	3250	4976
3951	3251	4976
3952	3252	4975
3953	3253	4974
3954	3254	4973
3955	3254	4972
3956	3255	4972
3957	3256	4971
3958	3257	4970
3959	3258	4969
3960	3259	4968
3961	3259	4968
3962	3260	4967
3963	3261	4966
3964	3262	4965
3965	3263	4964
3966	3264	4964
3967	3264	4963
3968	3265	4962
3969	3266	4961
3970	3267	4960
3971	3268	4960
3972	3269	4959
3973	3270	4958
3974	3270	4957
3975	3271	4956
3976	3272	4956
3977	3273	4955
3978	3274	4954
3979	3274	4953
3980	3275	4952
3981	3276	4951
3982	3277	4951
3983	3278	4950
3984	3279	4949
3985	3279	4948
3986	3280	4947
3987	3281	4946
3988	3282	4946
3989	3283	4945
3990	3284	4944
3991	3284	4943
3992	3285	4943
3993	3286	4942
3994	3287	4941
3995	3288	4940
3996	3289	4939
3997	3289	4938
3998	3290	4938
3999	3291	4937
4000	3292	4936
4001	3293	4935
4002	3293	4934
4003	3294	4934
4004	3295	4933
4005	3296	4932
4006	3297	4931
4007	3298	4930
4008	3298	4929
4009	3299	4929
4010	3300	4928
4011	3301	4927
4012	3302	4926
4013	3303	4925
4014	3303	4924
4015	3304	4924
4016	3305	4923
4017	3306	4922
4018	3307	4921
4019	3307	4920
4020	3308	4919
4021	3309	4919
4022	3310	4918
4023	3311	4917
4024	3312	4916
4025	3312	4915
4026	3313	4915
4027	3314	4914
4028	3315	4913
4029	3316	4912
4030	3317	4911
4031	3318	4911
4032	3318	4910
4033	3319	4909
4034	3320	4908
4035	3321	4907
4036	3322	4907
4037	3322	4906
4038	3323	4905
4039	3324	4904
4040	3325	4903
4041	3326	4902
4042	3327	4902
4043	3327	4901
4044	3328	4900
4045	3329	4899
4046	3330	4898
4047	3331	4898
4048	3332	4897
4049	3332	4896
4050	3333	4895
4051	3334	4894
4052	3335	4893
4053	3336	4893
4054	3337	4892
4055	3337	4891
4056	3338	4890
4057	3339	4890
4058	3340	4889
4059	3341	4888
4060	3342	4887
4061	3342	4886
4062	3343	4886
4063	3344	4885
4064	3345	4884
4065	3346	4883
4066	3347	4882
4067	3347	4882
4068	3348	4881
4069	3349	4880
4070	3350	4879
4071	3351	4878
4072	3352	4877
4073	3353	4877
4074	3353	4876
4075	3354	4875
4076	3355	4874
4077	3356	4873
4078	3357	4873
4079	3357	4872
4080	3358	4871
4081	3359	4870
4082	3360	4869
4083	3361	4869
4084	3362	4868
4085	3362	4867
4086	3363	4866
4087	3364	4865
4088	3365	4865
4089	3366	4864
4090	3367	4863
4091	3367	4862
4092	3368	4861
4093	3369	4861
4094	3370	4860
4095	3371	4859
4096	3372	4859
4097	3373	4858
4098	3374	4857
4099	3375	4856
4100	3375	4856
4101	3376	4855
4102	3377	4854
4103	3378	4853
4104	3379	4852
4105	3380	4852
4106	3380	4851
4107	3381	4850
4108	3382	4849
4109	3383	4848
4110	3384	4847
4111	3385	4847
4112	3385	4846
4113	3386	4845
4114	3387	4844
4115	3388	4843
4116	3389	4842
4117	3390	4842
4118	3390	4841
4119	3391	4840
4120	3392	4839
4121	3393	4838
4122	3394	4838
4123	3394	4837
4124	3395	4836
4125	3396	4835
4126	3397	4834
4127	3398	4834
4128	3399	4833
4129	3399	4832
4130	3400	4831
4131	3401	4830
4132	3402	4829
4133	3403	4829
4134	3404	4828
4135	3404	4827
4136	3405	4826
4137	3406	4825
4138	3407	4825
4139	3408	4824
4140	3409	4823
4141	3409	4822
4142	3410	4821
4143	3411	4820
4144	3412	4820
4145	3413	4819
4146	3413	4818
4147	3414	4817
4148	3415	4816
4149	3416	4815
4150	3417	4815
4151	3418	4814
4152	3418	4813
4153	3419	4812
4154	3420	4811
4155	3421	4811
4156	3422	4810
4157	3423	4809
4158	3423	4808
4159	3424	4807
4160	3425	4807
4161	3426	4806
4162	3427	4805
4163	3428	4804
4164	3428	4803
4165	3429	4802
4166	3430	4802
4167	3431	4801
4168	3432	4800
4169	3433	4800
4170	3434	4799
4171	3435	4798
4172	3436	4797
4173	3436	4797
4174	3437	4796
4175	3438	4795
4176	3439	4794
4177	3440	4793
4178	3440	4792
4179	3441	4792
4180	3442	4791
4181	3443	4790
4182	3444	4789
4183	3445	4788
4184	3445	4787
4185	3446	4787
4186	3447	4786
4187	3448	4785
4188	3449	4784
4189	3449	4783
4190	3450	4782
4191	3451	4782
4192	3452	4781
4193	3453	4780
4194	3454	4779
4195	3454	4778
4196	3455	4778
4197	3456	4777
4198	3457	4776
4199	3458	4775
4200	3459	4774
4201	3459	4774
4202	3460	4773
4203	3461	4772
4204	3462	4771
4205	3463	4770
4206	3464	4769
4207	3464	4769
4208	3465	4768
4209	3466	4767
4210	3467	4766
4211	3468	4765
4212	3469	4765
4213	3469	4764
4214	3470	4763
4215	3471	4762
4216	3472	4761
4217	3473	4760
4218	3474	4760
4219	3474	4759
4220	3475	4758
4221	3476	4757
4222	3477	4757
4223	3478	4756
4224	3479	4755
4225	3479	4754
4226	3480	4753
4227	3481	4752
4228	3482	4752
4229	3483	4751
4230	3484	4750
4231	3484	4749
4232	3485	4748
4233	3486	4747
4234	3487	4747
4235	3488	4746
4236	3488	4745
4237	3489	4744
4238	3490	4743
4239	3491	4743
4240	3492	4742
4241	3493	4741
4242	3494	4740
4243	3494	4740
4244	3495	4739
4245	3496	4738
4246	3497	4737
4247	3498	4736
4248	3499	4735
4249	3499	4735
4250	3500	4734
4251	3501	4733
4252	3502	4732
4253	3503	4731
4254	3503	4730
4255	3504	4730
4256	3505	4729
4257	3506	4728
4258	3507	4727
4259	3508	4727
4260	3509	4726
4261	3509	4725
4262	3510	4724
4263	3511	4723
4264	3512	4723
4265	3513	4722
4266	3514	4721
4267	3515	4721
4268	3516	4720
4269	3516	4719
4270	3517	4718
4271	3518	4717
4272	3519	4717
4273	3520	4716
4274	3521	4715
4275	3522	4714
4276	3523	4714
4277	3523	4713
4278	3524	4712
4279	3525	4711
4280	3526	4710
4281	3527	4710
4282	3528	4709
4283	3529	4708
4284	3529	4707
4285	3530	4707
4286	3531	4706
4287	3532	4705
4288	3533	4704
4289	3534	4704
4290	3535	4703
4291	3536	4702
4292	3536	4701
4293	3537	4701
4294	3538	4700
4295	3539	4699
4296	3540	4698
4297	3541	4697
4298	3541	4696
4299	3542	4696
4300	3543	4695
4301	3544	4694
4302	3545	4693
4303	3546	4693
4304	3547	4692
4305	3547	4691
4306	3548	4690
4307	3549	4689
4308	3551	4689
4309	3551	4689
4310	3552	4688
4311	3553	4687
4312	3554	4687
4313	3555	4686
4314	3556	4685
4315	3557	4685
4316	3558	4684
4317	3559	4683
4318	3560	4682
4319	3560	4681
4320	3561	4681
4321	3562	4680
4322	3563	4679
4323	3564	4678
4324	3565	4678
4325	3566	4677
4326	3566	4676
4327	3567	4675
4328	3568	4674
4329	3569	4674
4330	3570	4673
4331	3571	4672
4332	3572	4672
4333	3573	4671
4334	3574	4670
4335	3574	4669
4336	3575	4668
4337	3576	4668
4338	3577	4667
4339	3578	4666
4340	3579	4665
4341	3580	4665
4342	3580	4664
4343	3581	4663
4344	3582	4662
4345	3583	4662
4346	3584	4661
4347	3585	4660
4348	3586	4659
4349	3587	4659
4350	3588	4658
4351	3588	4657
4352	3589	4657
4353	3590	4656
4354	3591	4655
4355	3592	4654
4356	3593	4654
4357	3594	4653
4358	3595	4652
4359	3596	4651
4360	3596	4651
4361	3597	4650
4362	3598	4649
4363	3599	4648
4364	3600	4648
4365	3601	4647
4366	3602	4646
4367	3603	4645
4368	3604	4645
4369	3604	4644
4370	3605	4643
4371	3606	4642
4372	3607	4642
4373	3608	4641
4374	3609	4640
4375	3610	4639
4376	3611	4639
4377	3612	4638
4378	3612	4637
4379	3613	4636
4380	3614	4635
4381	3615	4635
4382	3616	4634
4383	3617	4634
4384	3618	4633
4385	3619	4632
4386	3619	4631
4387	3620	4630
4388	3621	4629
4389	3622	4629
4390	3623	4628
4391	3624	4627
4392	3625	4626
4393	3625	4626
4394	3626	4625
4395	3627	4624
4396	3628	4623
4397	3629	4623
4398	3630	4622
4399	3631	4621
4400	3632	4620
4401	3632	4619
4402	3633	4619
4403	3634	4618
4404	3635	4617
4405	3636	4616
4406	3637	4616
4407	3638	4615
4408	3638	4614
4409	3639	4613
4410	3640	4612
4411	3641	4612
4412	3642	4611
4413	3643	4610
4414	3643	4609
4415	3644	4608
4416	3645	4608
4417	3646	4607
4418	3647	4606
4419	3648	4605
4420	3649	4604
4421	3650	4604
4422	3650	4603
4423	3651	4602
4424	3652	4601
4425	3653	4601
4426	3654	4600
4427	3655	4599
4428	3656	4598
4429	3656	4597
4430	3657	4597
4431	3658	4596
4432	3659	4595
4433	3660	4594
4434	3661	4593
4435	3661	4593
4436	3662	4592
4437	3663	4591
4438	3664	4590
4439	3665	4589
4440	3666	4589
4441	3666	4588
4442	3667	4587
4443	3668	4586
4444	3669	4585
4445	3670	4585
4446	3671	4584
4447	3672	4583
4448	3672	4582
4449	3673	4581
4450	3674	4581
4451	3675	4580
4452	3676	4579
4453	3677	4578
4454	3677	4577
4455	3678	4577
4456	3679	4576
4457	3680	4575
4458	3681	4574
4459	3682	4573
4460	3683	4573
4461	3683	4572
4462	3684	4571
4463	3685	4570
4464	3686	4569
4465	3687	4568
4466	3688	4568
4467	3688	4567
4468	3689	4566
4469	3690	4565
4470	3691	4564
4471	3692	4564
4472	3693	4563
4473	3693	4562
4474	3694	4561
4475	3695	4560
4476	3696	4560
4477	3697	4559
4478	3698	4558
4479	3699	4557
4480	3699	4556
4481	3700	4556
4482	3701	4555
4483	3702	4554
4484	3703	4553
4485	3703	4552
4486	3704	4551
4487	3705	4551
4488	3706	4550
4489	3707	4549
4490	3708	4548
4491	3708	4547
4492	3709	4546
4493	3710	4546
4494	3711	4545
4495	3712	4544
4496	3713	4543
4497	3713	4542
4498	3714	4542
4499	3715	4541
4500	3716	4540
4501	3717	4539
4502	3718	4538
4503	3718	4538
4504	3719	4537
4505	3720	4536
4506	3721	4535
4507	3722	4534
4508	3723	4533
4509	3723	4533
4510	3724	4532
4511	3725	4531
4512	3726	4530
4513	3727	4530
4514	3728	4529
4515	3729	4528
4516	3729	4527
4517	3730	4526
4518	3731	4525
4519	3732	4525
4520	3733	4524
4521	3734	4523
4522	3734	4522
4523	3735	4521
4524	3736	4521
4525	3737	4520
4526	3738	4519
4527	3739	4518
4528	3739	4517
4529	3740	4516
4530	3741	4516
4531	3742	4515
4532	3743	4514
4533	3743	4513
4534	3744	4512
4535	3745	4512
4536	3746	4511
4537	3747	4510
4538	3748	4509
4539	3749	4508
4540	3750	4508
4541	3750	4507
4542	3751	4506
4543	3752	4505
4544	3753	4504
4545	3754	4504
4546	3755	4503
4547	3756	4502
4548	3756	4501
4549	3757	4501
4550	3758	4500
4551	3759	4499
4552	3760	4498
4553	3761	4497
4554	3761	4497
4555	3762	4496
4556	3763	4495
4557	3764	4494
4558	3765	4493
4559	3766	4492
4560	3767	4492
4561	3767	4491
4562	3768	4490
4563	3769	4489
4564	3770	4488
4565	3771	4488
4566	3772	4487
4567	3772	4486
4568	3773	4485
4569	3774	4484
4570	3775	4484
4571	3776	4483
4572	3777	4482
4573	3778	4481
4574	3778	4481
4575	3779	4480
4576	3780	4479
4577	3781	4478
4578	3782	4477
4579	3783	4477
4580	3784	4476
4581	3784	4475
4582	3785	4474
4583	3786	4473
4584	3787	4473
4585	3788	4472
4586	3789	4471
4587	3789	4470
4588	3790	4469
4589	3791	4468
4590	3792	4468
4591	3793	4467
4592	3794	4466
4593	3794	4465
4594	3795	4465
4595	3796	4464
4596	3797	4463
4597	3798	4462
4598	3799	4461
4599	3799	4460
4600	3800	4460
4601	3801	4459
4602	3802	4458
4603	3803	4457
4604	3804	4456
4605	3805	4456
4606	3805	4455
4607	3806	4454
4608	3807	4453
4609	3808	4452
4610	3809	4451
4611	3810	4451
4612	3810	4450
4613	3811	4449
4614	3812	4448
4615	3813	4447
4616	3814	4447
4617	3815	4446
4618	3815	4445
4619	3816	4444
4620	3817	4443
4621	3818	4443
4622	3819	4442
4623	3820	4441
4624	3821	4440
4625	3821	4439
4626	3822	4439
4627	3823	4438
4628	3824	4437
4629	3825	4436
4630	3826	4435
4631	3826	4434
4632	3827	4434
4633	3828	4433
4634	3829	4432
4635	3830	4431
4636	3831	4430
4637	3831	4430
4638	3832	4429
4639	3833	4428
4640	3834	4427
4641	3835	4427
4642	3836	4426
4643	3837	4425
4644	3838	4424
4645	3838	4423
4646	3839	4423
4647	3840	4422
4648	3841	4421
4649	3842	4421
4650	3843	4420
4651	3844	4419
4652	3845	4418
4653	3846	4417
4654	3846	4417
4655	3847	4416
4656	3848	4415
4657	3849	4414
4658	3850	4413
4659	3851	4413
4660	3852	4412
4661	3852	4411
4662	3853	4410
4663	3854	4410
4664	3855	4409
4665	3856	4408
4666	3857	4407
4667	3858	4407
4668	3859	4406
4669	3860	4405
4670	3860	4404
4671	3861	4403
4672	3862	4403
4673	3863	4402
4674	3864	4401
4675	3865	4400
4676	3866	4400
4677	3867	4399
4678	3867	4398
4679	3868	4397
4680	3869	4397
4681	3870	4396
4682	3871	4395
4683	3872	4394
4684	3873	4394
4685	3874	4393
4686	3875	4392
4687	3876	4392
4688	3876	4391
4689	3877	4390
4690	3878	4389
4691	3879	4389
4692	3880	4388
4693	3881	4387
4694	3882	4387
4695	3883	4386
4696	3884	4385
4697	3885	4385
4698	3886	4384
4699	3887	4383
4700	3888	4383
4701	3889	4382
4702	3890	4381
4703	3891	4381
4704	3892	4380
4705	3893	4379
4706	3894	4378
4707	3894	4378
4708	3895	4377
4709	3896	4376
4710	3897	4375
4711	3898	4375
4712	3899	4374
4713	3900	4373
4714	3901	4372
4715	3902	4372
4716	3903	4371
4717	3903	4370
4718	3904	4369
4719	3905	4369
4720	3906	4368
4721	3907	4367
4722	3908	4367
4723	3909	4366
4724	3910	4365
4725	3911	4365
4726	3912	4364
4727	3913	4363
4728	3914	4363
4729	3915	4362
4730	3916	4361
4731	3917	4360
4732	3917	4359
4733	3918	4359
4734	3919	4358
4735	3920	4357
4736	3921	4357
4737	3922	4356
4738	3923	4355
4739	3924	4354
4740	3925	4354
4741	3926	4353
4742	3927	4352
4743	3927	4351
4744	3928	4351
4745	3929	4350
4746	3930	4349
4747	3931	4348
4748	3932	4347
4749	3933	4347
4750	3934	4346
4751	3934	4345
4752	3935	4344
4753	3936	4344
4754	3937	4343
4755	3938	4342
4756	3939	4341
4757	3940	4341
4758	3941	4340
4759	3941	4339
4760	3942	4338
4761	3943	4337
4762	3944	4337
4763	3945	4336
4764	3946	4335
4765	3947	4334
4766	3948	4334
4767	3949	4333
4768	3949	4332
4769	3950	4331
4770	3951	4331
4771	3952	4330
4772	3953	4329
4773	3954	4328
4774	3955	4328
4775	3956	4327
4776	3956	4326
4777	3957	4325
4778	3958	4325
4779	3959	4324
4780	3960	4323
4781	3961	4322
4782	3962	4321
4783	3963	4321
4784	3964	4320
4785	3965	4319
4786	3966	4319
4787	3966	4318
4788	3967	4317
4789	3968	4316
4790	3969	4315
4791	3970	4315
4792	3971	4314
4793	3972	4313
4794	3973	4312
4795	3974	4312
4796	3974	4311
4797	3975	4310
4798	3976	4309
4799	3977	4309
4800	3978	4308
4801	3979	4307
4802	3980	4306
4803	3981	4306
4804	3982	4305
4805	3982	4304
4806	3983	4303
4807	3984	4302
4808	3985	4302
4809	3986	4301
4810	3987	4300
4811	3988	4299
4812	3989	4298
4813	3989	4298
4814	3990	4297
4815	3991	4296
4816	3992	4295
4817	3993	4295
4818	3994	4294
4819	3995	4293
4820	3996	4292
4821	3996	4292
4822	3997	4291
4823	3998	4290
4824	3999	4289
4825	4000	4288
4826	4001	4288
4827	4002	4287
4828	4003	4286
4829	4003	4285
4830	4004	4284
4831	4005	4284
4832	4006	4283
4833	4007	4282
4834	4008	4281
4835	4009	4281
4836	4009	4280
4837	4010	4279
4838	4011	4278
4839	4012	4277
4840	4013	4276
4841	4014	4276
4842	4015	4275
4843	4015	4274
4844	4016	4273
4845	4017	4272
4846	4018	4272
4847	4019	4271
4848	4020	4270
4849	4020	4269
4850	4021	4268
4851	4022	4268
4852	4023	4267
4853	4024	4266
4854	4025	4265
4855	4026	4264
4856	4026	4264
4857	4027	4263
4858	4028	4262
4859	4029	4261
4860	4030	4260
4861	4031	4260
4862	4032	4259
4863	4033	4258
4864	4033	4257
4865	4034	4257
4866	4035	4256
4867	4036	4255
4868	4037	4254
4869	4038	4253
4870	4039	4253
4871	4040	4252
4872	4040	4251
4873	4041	4250
4874	4042	4250
4875	4043	4249
4876	4044	4248
4877	4045	4247
4878	4046	4246
4879	4047	4246
4880	4048	4245
4881	4048	4244
4882	4049	4243
4883	4050	4242
4884	4051	4242
4885	4052	4241
4886	4053	4240
4887	4054	4239
4888	4054	4239
4889	4055	4238
4890	4056	4237
4891	4057	4236
4892	4058	4235
4893	4059	4234
4894	4060	4234
4895	4060	4233
4896	4061	4232
4897	4062	4231
4898	4063	4231
4899	4064	4230
4900	4065	4229
4901	4066	4228
4902	4067	4227
4903	4067	4227
4904	4068	4226
4905	4069	4225
4906	4070	4224
4907	4071	4223
4908	4072	4223
4909	4072	4222
