iter	RMSE
1630	0.8538513591
1631	0.8535091456
1632	0.8532048447
1633	0.8522731273
1634	0.8519703968
1635	0.8516234447
1636	0.8512981612
1637	0.851055291
1638	0.8509430183
1639	0.8503419334
1640	0.850078159
1641	0.8497680966
1642	0.8494487445
1643	0.8492645213
1644	0.8489278858
1645	0.8486336637
1646	0.8483922989
1647	0.8480110072
1648	0.8476828944
1649	0.8473869706
1650	0.8469647624
1651	0.846603208
1652	0.8459271387
1653	0.8457622658
1654	0.8452345023
1655	0.84483213
1656	0.8441927777
1657	0.8438525289
1658	0.8436869338
1659	0.8430824493
1660	0.8428496529
1661	0.8424949684
1662	0.8422095242
1663	0.8419237647
1664	0.8417625586
1665	0.8415341801
1666	0.8412946707
1667	0.8409891348
1668	0.8403940563
1669	0.8395096097
1670	0.8392316146
1671	0.8388311371
1672	0.8385944666
1673	0.8382294678
1674	0.8379410946
1675	0.8376123725
1676	0.8372898703
1677	0.8371449928
1678	0.8368398222
1679	0.8365392876
1680	0.8361338071
1681	0.8358638302
1682	0.8353915151
1683	0.8350684407
1684	0.8347203394
1685	0.8345145632
1686	0.833653168
1687	0.8335434347
1688	0.8332072303
1689	0.8329221208
1690	0.8326005789
1691	0.832452551
1692	0.8318429041
1693	0.8315815729
1694	0.831313352
1695	0.8310036097
1696	0.8303461941
1697	0.8301414155
1698	0.8300435276
1699	0.8297614648
1700	0.8295260692
1701	0.8292869091
1702	0.8290808158
1703	0.8288940249
1704	0.8286829953
1705	0.8285444106
1706	0.8284067804
1707	0.828146368
1708	0.8278023936
1709	0.8275499422
1710	0.8272042356
1711	0.8270676061
1712	0.8268973879
1713	0.8267560075
1714	0.8266156696
1715	0.826262522
1716	0.8258503882
1717	0.8256998982
1718	0.8254255912
1719	0.8251896264
1720	0.824539764
1721	0.8240510752
1722	0.8234068259
1723	0.8231836407
1724	0.8229143197
1725	0.8226326207
1726	0.8224306778
1727	0.8221585327
1728	0.8216223496
1729	0.8213526306
1730	0.8212065498
1731	0.8209400412
1732	0.8201186964
1733	0.8197739469
1734	0.8195987812
1735	0.8192572997
1736	0.8183797065
1737	0.8182341564
1738	0.8180367365
1739	0.8178468088
1740	0.8176171003
1741	0.8173443622
1742	0.8171503272
1743	0.8168901733
1744	0.8166444275
1745	0.8163820327
1746	0.8159719835
1747	0.8157547437
1748	0.8156134558
1749	0.815301484
1750	0.814498994
1751	0.8143056983
1752	0.8141347419
1753	0.8136007757
1754	0.813313605
1755	0.8130880654
1756	0.8128977432
1757	0.8122693792
1758	0.8120468139
1759	0.8118266373
1760	0.8112047708
1761	0.8110230061
1762	0.8107425208
1763	0.8105331193
1764	0.8102019734
1765	0.8100141502
1766	0.8094634076
1767	0.8091394511
1768	0.8088533962
1769	0.8086699772
1770	0.8084377836
1771	0.8080902268
1772	0.807725408
1773	0.8075676904
1774	0.8072480406
1775	0.8070099573
1776	0.8067813347
1777	0.8064523002
1778	0.8059051416
1779	0.8056687306
1780	0.8053405772
1781	0.8051735816
1782	0.8046606822
1783	0.8044352176
1784	0.8042260708
1785	0.8040059851
1786	0.8037662961
1787	0.8035858942
1788	0.8034065821
1789	0.8029503781
1790	0.802812136
1791	0.8026346713
1792	0.8021831503
1793	0.8019270742
1794	0.8013817458
1795	0.8012454045
1796	0.801057037
1797	0.8007616904
1798	0.8001552724
1799	0.7997337773
1800	0.7995400085
1801	0.799004834
1802	0.798831083
1803	0.7982284613
1804	0.7978984582
1805	0.7972996835
1806	0.7971026714
1807	0.7969968202
1808	0.7967997196
1809	0.7964085717
1810	0.7959729846
1811	0.7957779492
1812	0.7955208443
1813	0.795006008
1814	0.7942863507
1815	0.793929766
1816	0.7935352521
1817	0.7933501445
1818	0.7930111517
1819	0.7926903487
1820	0.7919791106
1821	0.7917729862
1822	0.7916038817
1823	0.7909044688
1824	0.7904908582
1825	0.7903231614
1826	0.7901225343
1827	0.7899801197
1828	0.7897280567
1829	0.7893435234
1830	0.7890937032
1831	0.788890242
1832	0.7888035551
1833	0.7885511623
1834	0.7881427984
1835	0.7877956338
1836	0.7875064401
1837	0.787263972
1838	0.7868607549
1839	0.7865727387
1840	0.7860899664
1841	0.7860054996
1842	0.7856092801
1843	0.7852166088
1844	0.7850165085
1845	0.7845482592
1846	0.7843787612
1847	0.7842227241
1848	0.7840644904
1849	0.7834014822
1850	0.7826242591
1851	0.7824417536
1852	0.7818592704
1853	0.7817007775
1854	0.7810495888
1855	0.7806713327
1856	0.7803703983
1857	0.7802862831
1858	0.7801391238
1859	0.7797759392
1860	0.7794594585
1861	0.7791184626
1862	0.7787478884
1863	0.7783092285
1864	0.7781607367
1865	0.7775260859
1866	0.7773366416
1867	0.7771980311
1868	0.7766277219
1869	0.7762608662
1870	0.7758967853
1871	0.7755354592
1872	0.7752443395
1873	0.7749557074
1874	0.7746637939
1875	0.7745104842
1876	0.7743156429
1877	0.7741739608
1878	0.7738223015
1879	0.7732041214
1880	0.7730711258
1881	0.7728222476
1882	0.7727384912
1883	0.7726046754
1884	0.7722516538
1885	0.7718934347
1886	0.7715132396
1887	0.771136227
1888	0.7710468619
1889	0.7708491214
1890	0.7707085319
1891	0.7703544889
1892	0.7702033298
1893	0.7698527038
1894	0.7695677969
1895	0.7692084339
1896	0.7688574923
1897	0.7685760254
1898	0.7681411004
1899	0.7678483526
1900	0.7672514864
1901	0.7669050566
1902	0.7665595355
1903	0.7662133383
1904	0.7658066288
1905	0.7655301896
1906	0.7652730696
1907	0.7649103924
1908	0.7645938058
1909	0.7644445966
1910	0.7640848206
1911	0.7639000321
1912	0.7637160934
1913	0.7634443723
1914	0.7631845693
1915	0.7627456705
1916	0.7623372638
1917	0.7620690084
1918	0.7615208789
1919	0.7611824242
1920	0.7606397827
1921	0.7604588695
1922	0.7601415557
1923	0.7598753452
1924	0.7597379262
1925	0.7594064377
1926	0.7592345773
1927	0.7588131808
1928	0.7586215726
1929	0.7580860498
1930	0.7579160393
1931	0.7577165832
1932	0.7575876406
1933	0.7573631782
1934	0.7568081881
1935	0.7564787899
1936	0.7561464564
1937	0.7559640962
1938	0.7558224581
1939	0.7555630028
1940	0.7550314578
1941	0.7548522077
1942	0.7545947564
1943	0.7542652662
1944	0.7541536102
1945	0.753826775
1946	0.7537303115
1947	0.7535555883
1948	0.7530437179
1949	0.7529451675
1950	0.7527791504
1951	0.7524588967
1952	0.7521308417
1953	0.7519666114
1954	0.7518082945
1955	0.7515548601
1956	0.7514279522
1957	0.751271769
1958	0.751191434
1959	0.7509401994
1960	0.7506791138
1961	0.7504815557
1962	0.7495629342
1963	0.7492997579
1964	0.7491573824
1965	0.7489552566
1966	0.7478826639
1967	0.7475621492
1968	0.7473750468
1969	0.7470542024
1970	0.746791138
1971	0.7462774053
1972	0.745768522
1973	0.7456136007
1974	0.7455300116
1975	0.744473885
1976	0.7442355224
1977	0.7440827521
1978	0.7437688664
1979	0.7434546954
1980	0.7432844382
1981	0.7429755727
1982	0.742822936
1983	0.7425178555
1984	0.7422135639
1985	0.7419188817
1986	0.7415872126
1987	0.7411299605
1988	0.7406292415
1989	0.7403819966
1990	0.740243033
1991	0.7401050134
1992	0.7398012119
1993	0.7397302682
1994	0.7394457152
1995	0.7392135234
1996	0.738986416
1997	0.738835405
1998	0.7386528419
1999	0.7385818059
2000	0.7384451712
2001	0.7381365514
2002	0.7378231688
2003	0.7369540964
2004	0.7367121498
2005	0.736596642
2006	0.7362096998
2007	0.7360318786
2008	0.7358775786
2009	0.7355670173
2010	0.7353974403
2011	0.7349103337
2012	0.7346182059
2013	0.7343109846
2014	0.7341583568
2015	0.7339326475
2016	0.7334435373
2017	0.7331534365
2018	0.7329173036
2019	0.732841159
2020	0.7327330974
2021	0.7325587915
2022	0.7322595781
2023	0.731962638
2024	0.7311538821
2025	0.7309195792
2026	0.7307712026
2027	0.730476614
2028	0.7301846285
2029	0.7300667986
2030	0.729834853
2031	0.7295221167
2032	0.7292920079
2033	0.7290638367
2034	0.7288857124
2035	0.7286596269
2036	0.7283705069
2037	0.7281462832
2038	0.7279116174
2039	0.7276235319
2040	0.7273376374
2041	0.7265008128
2042	0.7262783311
2043	0.7261134202
2044	0.7258294475
2045	0.7256089473
2046	0.725245845
2047	0.7251729996
2048	0.7249579455
2049	0.7247422258
2050	0.724611632
2051	0.7243211636
2052	0.7235344662
2053	0.7232532902
2054	0.7227909058
2055	0.7224644202
2056	0.7221881907
2057	0.7219711056
2058	0.7219017921
2059	0.7213943679
2060	0.7212211624
2061	0.7210607102
2062	0.7208991877
2063	0.7207805891
2064	0.720567064
2065	0.7203553326
2066	0.7201820231
2067	0.7199075462
2068	0.7197483035
2069	0.7195386145
2070	0.7192803806
2071	0.7190204143
2072	0.718746875
2073	0.718634901
2074	0.7185592331
2075	0.7183708214
2076	0.7178712993
2077	0.7177144716
2078	0.7176272578
2079	0.7174701998
2080	0.7173150381
2081	0.7172485138
2082	0.7170947507
2083	0.7168243217
2084	0.7166180563
2085	0.7164473856
2086	0.7161732747
2087	0.715968701
2088	0.715454599
2089	0.7153738923
2090	0.7145716006
2091	0.7143037236
2092	0.714140907
2093	0.7139899695
2094	0.7139258476
2095	0.7134369488
2096	0.7133008704
2097	0.7130982124
2098	0.7130132293
2099	0.7118059321
2100	0.7116053339
2101	0.7114230323
2102	0.7112448837
2103	0.711046211
2104	0.7107498348
2105	0.7106789518
2106	0.7105139938
2107	0.7104441923
2108	0.7101060089
2109	0.7093240055
2110	0.7091476743
2111	0.7086996562
2112	0.7084275895
2113	0.7076530914
2114	0.7075500488
2115	0.7072866496
2116	0.707182587
2117	0.7066749724
2118	0.7065170857
2119	0.7062481311
2120	0.7059863773
2121	0.7056777702
2122	0.7053719499
2123	0.7052988149
2124	0.705197506
2125	0.7049917756
2126	0.7049000211
2127	0.7048000623
2128	0.7041854711
2129	0.7039187945
2130	0.7036541467
2131	0.70352282
2132	0.7027639101
2133	0.7020468916
2134	0.7018993696
2135	0.7007478728
2136	0.7006744635
2137	0.7000661171
2138	0.7000024433
2139	0.6997530742
2140	0.6994956517
2141	0.69923639
2142	0.6989791021
2143	0.6987257509
2144	0.698561614
2145	0.6984449064
2146	0.6982940629
2147	0.6978569724
2148	0.6971229389
2149	0.6968723161
2150	0.6966236445
2151	0.6963767359
2152	0.6961328737
2153	0.6960013873
2154	0.6957523054
2155	0.6955820452
2156	0.6955183863
2157	0.6952733794
2158	0.6948629921
2159	0.694709126
2160	0.6945224592
2161	0.694328627
2162	0.6940884807
2163	0.6939618112
2164	0.693704452
2165	0.6925886592
2166	0.6919908957
2167	0.6918325432
2168	0.691759176
2169	0.6916327893
2170	0.6915379819
2171	0.6913009407
2172	0.6911218869
2173	0.6909758918
2174	0.690878432
2175	0.6907851071
2176	0.6905469412
2177	0.6904764831
2178	0.6902375607
2179	0.690184029
2180	0.6899025418
2181	0.6897562891
2182	0.6895029256
2183	0.689430744
2184	0.689306557
2185	0.6891657144
2186	0.6889991153
2187	0.688927614
2188	0.6888046158
2189	0.6885531121
2190	0.6878989273
2191	0.6878291604
2192	0.6877357647
2193	0.6876429579
2194	0.687519022
2195	0.6872867011
2196	0.6869718545
2197	0.6868390108
2198	0.6867018389
2199	0.6865758219
2200	0.6864290728
2201	0.6863078063
2202	0.6857217962
2203	0.6856558092
2204	0.6854315293
2205	0.6853362621
2206	0.6849750286
2207	0.6847425184
2208	0.6846295149
2209	0.6844947604
2210	0.6843543569
2211	0.6837139618
2212	0.6834902005
2213	0.6833758625
2214	0.683242693
2215	0.6831523887
2216	0.6830626718
2217	0.6829936296
2218	0.6827634663
2219	0.6823439302
2220	0.6821997137
2221	0.6819736543
2222	0.6818482648
2223	0.6816120779
2224	0.6812235753
2225	0.6809997008
2226	0.6809293324
2227	0.6806228441
2228	0.6804751647
2229	0.6800911013
2230	0.6799761811
2231	0.6798694969
2232	0.6797392259
2233	0.6796260127
2234	0.6794965396
2235	0.6792625504
2236	0.6791720375
2237	0.6789900698
2238	0.6789097931
2239	0.6784950513
2240	0.6783142283
2241	0.6780119832
2242	0.6776014739
2243	0.6772228923
2244	0.6769635929
2245	0.6768558106
2246	0.6766145804
2247	0.6765496177
2248	0.675873888
2249	0.6757190773
2250	0.6752734745
2251	0.6751038917
2252	0.6750368424
2253	0.6749254205
2254	0.6748589762
2255	0.6746416327
2256	0.674464176
2257	0.6740941476
2258	0.6738799509
2259	0.6737463377
2260	0.6735148801
2261	0.6734504558
2262	0.6733856504
2263	0.6733204951
2264	0.6731516235
2265	0.6729352565
2266	0.672867467
2267	0.6726526245
2268	0.6725758607
2269	0.6724015627
2270	0.6722958913
2271	0.6722349578
2272	0.672124565
2273	0.6720150323
2274	0.6716092697
2275	0.6715006848
2276	0.6712753951
2277	0.6711231093
2278	0.6705135519
2279	0.6704374557
2280	0.670324286
2281	0.6692910742
2282	0.6691379802
2283	0.6690519122
2284	0.6688794473
2285	0.6686539393
2286	0.6685418421
2287	0.667519809
2288	0.667396248
2289	0.6671894543
2290	0.6670194638
2291	0.6668833499
2292	0.6666381516
2293	0.6665389192
2294	0.6664153933
2295	0.6663123483
2296	0.6662568617
2297	0.6661339694
2298	0.6659649828
2299	0.6658018829
2300	0.6656737778
2301	0.6656135886
2302	0.6654781142
2303	0.6653162899
2304	0.6651485525
2305	0.6647971861
2306	0.664157684
2307	0.6639197729
2308	0.6633696916
2309	0.6629111279
2310	0.6627915745
2311	0.6626696966
2312	0.6625472427
2313	0.6623814208
2314	0.6622694192
2315	0.6621869637
2316	0.6620907809
2317	0.6620290728
2318	0.661520131
2319	0.6611736586
2320	0.6611192877
2321	0.6609660215
2322	0.6609097164
2323	0.6599183018
2324	0.6598107308
2325	0.659291457
2326	0.6588686802
2327	0.6586739359
2328	0.6584471909
2329	0.6574728529
2330	0.6574009055
2331	0.6573384991
2332	0.6572373609
2333	0.6571373375
2334	0.6570794667
2335	0.656985226
2336	0.6568580019
2337	0.6566950984
2338	0.6560848745
2339	0.6558643377
2340	0.6557737738
2341	0.6556134332
2342	0.6551031275
2343	0.6549785035
2344	0.6548370635
2345	0.6546186737
2346	0.6545398455
2347	0.6542921726
2348	0.6542181701
2349	0.6541593721
2350	0.6540102718
2351	0.6537977964
2352	0.6536412012
2353	0.6535108756
2354	0.6534568412
2355	0.6534015956
2356	0.6532974673
2357	0.6530826286
2358	0.6527529672
2359	0.6526606462
2360	0.6525600703
2361	0.6523669158
2362	0.6522370766
2363	0.6521567845
2364	0.6517030145
2365	0.6516439819
2366	0.6514344463
2367	0.651379129
2368	0.6512950028
2369	0.6511825726
2370	0.6510640154
2371	0.650849146
2372	0.6506576577
2373	0.6505264781
2374	0.6503679408
2375	0.6502237222
2376	0.6500180146
2377	0.6498108256
2378	0.6496531601
2379	0.6495983726
2380	0.6494947776
2381	0.6492732214
2382	0.6491165238
2383	0.6489716996
2384	0.6489010622
2385	0.6487880934
2386	0.6486849635
2387	0.6486275178
2388	0.6485375149
2389	0.648383615
2390	0.6482795966
2391	0.6476863966
2392	0.6475691632
2393	0.6475141908
2394	0.6474063691
2395	0.6472995999
2396	0.6472131705
2397	0.6470925465
2398	0.6469065051
2399	0.646752649
2400	0.6466364634
2401	0.6462830905
2402	0.64616781
2403	0.645732695
2404	0.6456048167
2405	0.6454879324
2406	0.6454131307
2407	0.6452991985
2408	0.6449744219
2409	0.6449194456
2410	0.6445357898
2411	0.6444667906
2412	0.6443139892
2413	0.6442263091
2414	0.6441720891
2415	0.6441207195
2416	0.6440431573
2417	0.6439304255
2418	0.6438307701
2419	0.6437380462
2420	0.6426137311
2421	0.642408699
2422	0.642257098
2423	0.6420769581
2424	0.6419948595
2425	0.6414191221
2426	0.6412778671
2427	0.6411280244
2428	0.6402180562
2429	0.6398238866
2430	0.6396244931
2431	0.6390927571
2432	0.6389274355
2433	0.6387849326
2434	0.6385700914
2435	0.6384893989
2436	0.6383514696
2437	0.6382434836
2438	0.6379369328
2439	0.6378521235
2440	0.6374620672
2441	0.6373550097
2442	0.6373177579
2443	0.6372669867
2444	0.6371199228
2445	0.6366439108
2446	0.6365760034
2447	0.6365228178
2448	0.6363828394
2449	0.6362369626
2450	0.6359340466
2451	0.6357617884
2452	0.6356170486
2453	0.6355585528
2454	0.6354370748
2455	0.6353846555
2456	0.6352743056
2457	0.6350711916
2458	0.6346016914
2459	0.634178443
2460	0.6340151874
2461	0.6339609881
2462	0.6338672074
2463	0.6336722253
2464	0.6335899681
2465	0.6334437476
2466	0.6333388096
2467	0.6332340626
2468	0.6330377692
2469	0.6329709593
2470	0.6328362464
2471	0.6326276323
2472	0.6325760996
2473	0.6324855856
2474	0.6323935501
2475	0.631519971
2476	0.6314716572
2477	0.631326857
2478	0.6312772254
2479	0.6310869119
2480	0.6310126295
2481	0.6309643148
2482	0.6308203806
2483	0.6307165721
2484	0.6306345303
2485	0.63052825
2486	0.6303188384
2487	0.6302717761
2488	0.6300075296
2489	0.6298941799
2490	0.6297465933
2491	0.6296217013
2492	0.6295320245
2493	0.6294430457
2494	0.6293384914
2495	0.629196386
2496	0.62873783
2497	0.6284518491
2498	0.6283753948
2499	0.6283272736
2500	0.6281355808
2501	0.6280466835
2502	0.627786066
2503	0.6276827575
2504	0.6276374394
2505	0.6274632576
2506	0.6273865328
2507	0.6272994778
2508	0.6271974964
2509	0.6263419378
2510	0.6259293562
2511	0.6254799004
2512	0.6254162254
2513	0.6253700646
2514	0.6252626539
2515	0.625185213
2516	0.6247777255
2517	0.6246359244
2518	0.6245494302
2519	0.6244507945
2520	0.6244032399
2521	0.624267466
2522	0.6242197446
2523	0.6240255135
2524	0.6239385486
2525	0.6236126357
2526	0.623526699
2527	0.6233436094
2528	0.6232904541
2529	0.6232231626
2530	0.6231453787
2531	0.6227014669
2532	0.6226462068
2533	0.6225715846
2534	0.6217326908
2535	0.6216856203
2536	0.6216011519
2537	0.621460548
2538	0.6213318332
2539	0.6212579702
2540	0.6210018623
2541	0.6209471243
2542	0.6208433438
2543	0.6207081802
2544	0.6206421381
2545	0.6205470405
2546	0.620473712
2547	0.620299181
2548	0.6201117701
2549	0.6200122012
2550	0.6199374947
2551	0.6191097344
2552	0.6189761204
2553	0.6188785814
2554	0.6187394504
2555	0.6179200001
2556	0.6178793801
2557	0.617802546
2558	0.6177116817
2559	0.6174799716
2560	0.6174201113
2561	0.6169076399
2562	0.6168539996
2563	0.6167202368
2564	0.6165875919
2565	0.6164915559
2566	0.6164093853
2567	0.616364137
2568	0.6161630031
2569	0.6159962927
2570	0.6158716232
2571	0.6156743003
2572	0.615609482
2573	0.615102768
2574	0.6149262509
2575	0.6146960117
2576	0.6145330056
2577	0.6143496217
2578	0.6142052608
2579	0.6140461697
2580	0.6136175017
2581	0.6134682169
2582	0.6134241474
2583	0.613355853
2584	0.613208096
2585	0.6131693682
2586	0.6130747944
2587	0.6130300264
2588	0.6129646762
2589	0.6127204013
2590	0.6126393263
2591	0.6123692899
2592	0.6119349509
2593	0.6116243199
2594	0.611441694
2595	0.6113781126
2596	0.6108846915
2597	0.6106433469
2598	0.6106028594
2599	0.6105157131
2600	0.6104639956
2601	0.6103928769
2602	0.6102631329
2603	0.610180355
2604	0.6100848047
2605	0.6099233365
2606	0.6097839818
2607	0.6096765219
2608	0.6088951968
2609	0.6087674905
2610	0.6087236122
2611	0.6084870211
2612	0.6084399357
2613	0.6083189564
2614	0.6082377991
2615	0.6078295959
2616	0.6077516498
2617	0.6076699082
2618	0.6072749231
2619	0.6071489488
2620	0.6069146743
2621	0.6067554818
2622	0.6067054331
2623	0.6066107962
2624	0.6062000385
2625	0.6060751043
2626	0.6056680481
2627	0.6055882523
2628	0.6053563792
2629	0.6052893312
2630	0.6051159299
2631	0.6049404194
2632	0.6048018804
2633	0.6046010585
2634	0.6045507056
2635	0.6044678435
2636	0.6043771887
2637	0.6043214916
2638	0.6040879664
2639	0.6040027987
2640	0.6039280809
2641	0.6038877385
2642	0.6035004022
2643	0.603243609
2644	0.6031872025
2645	0.6031326439
2646	0.6030507798
2647	0.6029597847
2648	0.602840245
2649	0.6027211446
2650	0.6026333509
2651	0.6025523902
2652	0.6024022798
2653	0.6023422089
2654	0.6022998173
2655	0.602257922
2656	0.6022162327
2657	0.6020551216
2658	0.601939754
2659	0.6018748408
2660	0.6017990735
2661	0.601749901
2662	0.6016734277
2663	0.6014473268
2664	0.6010491168
2665	0.6008889995
2666	0.6007200274
2667	0.6006416851
2668	0.6001928413
2669	0.6001504376
2670	0.6000185532
2671	0.5999809035
2672	0.5999108142
2673	0.5997683817
2674	0.5996387405
2675	0.5994926196
2676	0.5994533209
2677	0.599295564
2678	0.5992444874
2679	0.5989921664
2680	0.5988072816
2681	0.5986507954
2682	0.5984407207
2683	0.5983550097
2684	0.5982889705
2685	0.5982242884
2686	0.5981839446
2687	0.5981064752
2688	0.5980277748
2689	0.5979879798
2690	0.5978718897
2691	0.59772043
2692	0.5976421313
2693	0.597595504
2694	0.5974418704
2695	0.597362609
2696	0.5971033209
2697	0.597014094
2698	0.5968309354
2699	0.5967658728
2700	0.5966148535
2701	0.5958662027
2702	0.5958124399
2703	0.5956466943
2704	0.595498447
2705	0.5954218568
2706	0.5952012114
2707	0.5951539809
2708	0.5951112133
2709	0.5949293047
2710	0.5948455722
2711	0.5946931638
2712	0.5945431094
2713	0.5941554037
2714	0.5940040518
2715	0.5938585186
2716	0.5937601308
2717	0.5935710624
2718	0.5934981637
2719	0.5934610326
2720	0.5933154473
2721	0.5932574652
2722	0.5931726902
2723	0.5930281539
2724	0.5929355514
2725	0.5928591927
2726	0.5927957246
2727	0.5927192431
2728	0.5925039985
2729	0.592340568
2730	0.5920904494
2731	0.5920106069
2732	0.5919463507
2733	0.5919133217
2734	0.591815772
2735	0.5917633563
2736	0.5916725132
2737	0.5914284888
2738	0.5913786723
2739	0.5912538377
2740	0.591167053
2741	0.591009663
2742	0.590862773
2743	0.5906858312
2744	0.5906507108
2745	0.5902705884
2746	0.5900298932
2747	0.5897038018
2748	0.5896208543
2749	0.5894365416
2750	0.5893794501
2751	0.5892827992
2752	0.5892152848
2753	0.5889875113
2754	0.5888671198
2755	0.588622879
2756	0.5885820918
2757	0.5885221091
2758	0.5884427522
2759	0.5883573297
2760	0.5883097808
2761	0.5882481917
2762	0.5880387383
2763	0.5878974932
2764	0.5877533135
2765	0.5876709885
2766	0.5875495214
2767	0.5874963693
2768	0.5874354845
2769	0.5873710243
2770	0.5873012584
2771	0.586853676
2772	0.5867874536
2773	0.5866807181
2774	0.5863547851
2775	0.5861998006
2776	0.5861392224
2777	0.5859971766
2778	0.5857892687
2779	0.5855912768
2780	0.5852180684
2781	0.5851700931
2782	0.5850998226
2783	0.5843876633
2784	0.584314297
2785	0.5842275476
2786	0.5841636947
2787	0.5840943513
2788	0.5840348743
2789	0.5838941953
2790	0.5838558436
2791	0.5837933293
2792	0.5835629676
2793	0.583475076
2794	0.5834389312
2795	0.5833661864
2796	0.5830014147
2797	0.5826371396
2798	0.5822832286
2799	0.5822208538
2800	0.5820836729
2801	0.5820440356
2802	0.5818643454
2803	0.5817289146
2804	0.5815513596
2805	0.581418145
2806	0.58135113
2807	0.5812757428
2808	0.5811814993
2809	0.5811274601
2810	0.5810747896
2811	0.5809581683
2812	0.5808752649
2813	0.5807522272
2814	0.5806491764
2815	0.5805594554
2816	0.5804861015
2817	0.5804174244
2818	0.5803486364
2819	0.5802092088
2820	0.5800499336
2821	0.579980248
2822	0.5798977123
2823	0.5798614154
2824	0.5796596676
2825	0.5795467105
2826	0.5794315197
2827	0.5793332301
2828	0.5792544038
2829	0.5791094228
2830	0.5790742142
2831	0.5788232034
2832	0.578764806
2833	0.5786322746
2834	0.5782171641
2835	0.578114937
2836	0.5777589882
2837	0.5774062886
2838	0.5772020436
2839	0.5770898825
2840	0.5769407166
2841	0.5768127689
2842	0.5767551026
2843	0.5767198559
2844	0.5766739982
2845	0.5766138002
2846	0.5765432235
2847	0.576306314
2848	0.5762716768
2849	0.5761578752
2850	0.5759367835
2851	0.57577054
2852	0.575623193
2853	0.5754673595
2854	0.575334444
2855	0.5752846534
2856	0.5751651787
2857	0.5750085924
2858	0.5749516755
2859	0.5749175905
2860	0.574840276
2861	0.5747713601
2862	0.5745585539
2863	0.574447742
2864	0.574370879
2865	0.5743146083
2866	0.5741699916
2867	0.5741154452
2868	0.5740506344
2869	0.5739784791
2870	0.5738357819
2871	0.5737781734
2872	0.5737113795
2873	0.5736448799
2874	0.5735132957
2875	0.5734725963
2876	0.5733622097
2877	0.573294162
2878	0.5732493673
2879	0.5732113967
2880	0.573126104
2881	0.5728131054
2882	0.5727043257
2883	0.5726356966
2884	0.572538593
2885	0.5724075286
2886	0.5723506724
2887	0.5722532143
2888	0.5722180235
2889	0.5721223482
2890	0.5720248273
2891	0.5719877207
2892	0.5717910312
2893	0.5717469272
2894	0.5717082075
2895	0.5715119073
2896	0.5713232917
2897	0.5712811528
2898	0.5712427912
2899	0.5711486922
2900	0.5709889842
2901	0.5709000805
2902	0.5708335837
2903	0.5707249422
2904	0.5706550386
2905	0.5705576195
2906	0.5704151305
2907	0.5703504245
2908	0.5702811702
2909	0.5702164844
2910	0.5701647231
2911	0.5701340233
2912	0.5692243904
2913	0.5691597357
2914	0.5690968966
2915	0.5690143185
2916	0.5689514674
2917	0.5688611801
2918	0.5688221119
2919	0.5687878479
2920	0.5687524544
2921	0.568645583
2922	0.5683204814
2923	0.5682547739
2924	0.5682258821
2925	0.5680843021
2926	0.5678700351
2927	0.5678312474
2928	0.5677673014
2929	0.5677120211
2930	0.56681475
2931	0.5667416713
2932	0.5666784833
2933	0.5665504443
2934	0.5665019029
2935	0.5664683703
2936	0.5664359068
2937	0.5663440627
2938	0.5662779797
2939	0.5662148657
2940	0.5661292541
2941	0.5660675596
2942	0.5660043597
2943	0.5659416183
2944	0.5657758616
2945	0.5656113417
2946	0.5654736854
2947	0.5654100647
2948	0.5653132582
2949	0.565226961
2950	0.5651656362
2951	0.5650028617
2952	0.5649623045
2953	0.5648840483
2954	0.56482258
2955	0.5647606672
2956	0.5646907165
2957	0.5646062725
2958	0.5645748667
2959	0.5645180761
2960	0.5644342427
2961	0.5643679146
2962	0.5642968486
2963	0.5642648924
2964	0.5642354692
2965	0.5640419665
2966	0.5639810628
2967	0.563856337
2968	0.5638143146
2969	0.5637133572
2970	0.5635615155
2971	0.5634961203
2972	0.5633872344
2973	0.5633133136
2974	0.5632515402
2975	0.5631696019
2976	0.5631390668
2977	0.5630303246
2978	0.5628798313
2979	0.562228292
2980	0.5621823123
2981	0.5620825038
2982	0.5620381954
2983	0.5619802106
2984	0.5618309276
2985	0.5617707923
2986	0.5616636934
2987	0.5616021526
2988	0.561572144
2989	0.5614513408
2990	0.5613198757
2991	0.5612559201
2992	0.5611318648
2993	0.5609993444
2994	0.5609231867
2995	0.5608500966
2996	0.5607935538
2997	0.5607237454
2998	0.5606835835
2999	0.5606194765
3000	0.5605877195
3001	0.5605599634
3002	0.560436082
3003	0.5603995766
3004	0.560340005
3005	0.5602786591
3006	0.5601189198
3007	0.5600624271
3008	0.5599916491
3009	0.559784471
3010	0.5597349608
3011	0.559671698
3012	0.559494711
3013	0.5593731535
3014	0.5593004758
3015	0.5591486827
3016	0.5590223076
3017	0.5589790855
3018	0.5588942961
3019	0.5586116361
3020	0.5585340374
3021	0.5584115675
3022	0.5582544238
3023	0.5581925137
3024	0.5580615188
3025	0.5580022077
3026	0.557966437
3027	0.5579029417
3028	0.5578368036
3029	0.5577127832
3030	0.557655264
3031	0.5575359008
3032	0.557432179
3033	0.5573966298
3034	0.5573469878
3035	0.5573006851
3036	0.5572416998
3037	0.5570722432
3038	0.5570123739
3039	0.5568801164
3040	0.5567254679
3041	0.5566513196
3042	0.556567578
3043	0.5564639389
